#NR_SVs chm13
#chr	outermost_start	outermost_stop	variant_count	variant_type	method	analysis	platform	study	variant	clinical_assertion	clinvar_accession	bin_size
chr16	8837500	8837611	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788957	Likely pathogenic	RCV003110976.2;VCV002422842.2	medium
chr16	8941067	8963181	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789619	Likely pathogenic	RCV003113263.2;VCV002424681.2	medium
chr16	9027315	9827257	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15135782	Likely pathogenic	RCV000138158.5;VCV000149100.2	medium
chr16	9537808	11173517	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15125306	Pathogenic	RCV000258876.1;VCV000268154.1	large
chr16	9829942	10026238	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16207257	Likely pathogenic	RCV001006764.1;VCV000815789.1	medium
chr16	9855757	9863185	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17173013	Pathogenic	RCV001386819.6;VCV001073744.8	medium
chr16	9863165	9874156	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976653	Pathogenic	RCV002274847.1;VCV001700608.1	medium
chr16	11405713	13614744	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145029	Likely pathogenic	RCV000754168.2;VCV000545184.1	large
chr16	14589540	14593266	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172329	Likely pathogenic	RCV001379636.4;VCV001068174.7	medium
chr16	14589550	14655199	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787582	Likely pathogenic	RCV003122582.2;VCV002424496.6	medium
chr16	14637423	14648369	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973968	Likely pathogenic	RCV002048166.3;VCV001507779.6	medium
chr16	14655109	14655209	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973327	Likely pathogenic	RCV002013617.3;VCV001507757.7	medium
chr16	14725565	16198347	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605787	Pathogenic	RCV000767573.1;VCV000625565.1	large
chr16	14725565	16753473	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15126544	Pathogenic	RCV000451385.2;VCV000399350.2	large
chr16	14725565	16275739	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18830714	Likely pathogenic	RCV003312362.1;VCV002570961.2	large
chr16	14791396	16240554	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976447	Likely pathogenic	RCV002246173.1;VCV001684553.1	large
chr16	14791569	16220407	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17649873	Pathogenic	RCV001537889.4;VCV001180507.4	large
chr16	14797418	16452255	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17977035	Likely pathogenic	RCV002280703.1;VCV001703615.1	large
chr16	14797418	16462588	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17977034	Likely pathogenic	RCV002280702.1;VCV001703614.1	large
chr16	14804610	16755971	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16207260	Likely pathogenic	RCV001006773.3;VCV000815798.3	large
chr16	14804706	16787493	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16207261	Likely pathogenic	RCV001006774.2;VCV000815799.2	large
chr16	14804720	16448160	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16207262	Likely pathogenic	RCV001006775.3;VCV000815800.3	large
chr16	14814743	16592706	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15148278	Pathogenic	RCV000148114.3;VCV000160863.2	large
chr16	14830533	16220819	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329979	Likely pathogenic	RCV002473711.1;VCV001808394.1	large
chr16	14832247	16403092	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786367	Likely pathogenic	RCV002511850.3;VCV001879351.4	large
chr16	14832395	15286508	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16207263	Likely pathogenic	RCV001006777.2;VCV000815802.2	medium
chr16	14832395	16456029	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17977027	Likely pathogenic	RCV002280694.1;VCV001703606.1	large
chr16	14833576	16220700	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254250	Likely pathogenic	RCV001259253.1;VCV000980077.1	large
chr16	14873396	16203636	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15153066	Likely pathogenic	RCV000598738.2;VCV000503580.2	large
chr16	14879838	16201185	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605790	Pathogenic	RCV000767576.1;VCV000625568.1	large
chr16	14879838	16202752	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16215250	Likely pathogenic	RCV001194544.1;VCV000929344.1	large
chr16	14879838	16213185	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605788	Pathogenic	RCV000767574.1;VCV000625566.1	large
chr16	14890161	16912565	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15147778	Likely pathogenic	RCV000416828.1;VCV000226278.1	large
chr16	14941407	16110717	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605862	Pathogenic	RCV000767668.1;VCV000625660.1	large
chr16	14966013	16240537	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254249	Likely pathogenic	RCV001259252.1;VCV000980076.1	large
chr16	15030882	16428159	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15160819	Pathogenic	RCV000754171.1;VCV000545187.1	large
chr16	15031776	16202001	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955939	Likely pathogenic	RCV001795550.4;VCV001328114.4	large
chr16	15031790	16529951	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15159754	Pathogenic	RCV000754172.1;VCV000545188.1	large
chr16	15032737	16300372	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18842049	Pathogenic	RCV003329524.1;VCV002580319.1	large
chr16	15032822	16198403	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605791	Pathogenic	RCV000767577.1;VCV000625569.1	large
chr16	15033904	16203888	3	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605792;nssv15605933;nssv15605987	Pathogenic	RCV000767578.1;VCV000625570.1;RCV000767763.1;VCV000625755.1;RCV000767824.1;VCV000625816.1	large
chr16	15034085	16204845	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16865902	Pathogenic	RCV001293648.2;VCV000997965.1	large
chr16	15035180	16445835	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254248	Likely pathogenic	RCV001259251.2;VCV000980075.2	large
chr16	15037165	16195775	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605816	Pathogenic	RCV000767605.1;VCV000625597.1	large
chr16	15061882	18449909	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145844	Pathogenic	RCV000136807.4;VCV000147644.2	large
chr16	15075861	16203636	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605817	Pathogenic	RCV000767606.1;VCV000625598.1	large
chr16	15199413	18243635	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15148837	Likely pathogenic	RCV000138003.4;VCV000148941.2	large
chr16	15227595	18078025	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16255267	Likely pathogenic	RCV001259256.2;VCV000980080.2	large
chr16	15227595	18098769	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152406	Likely pathogenic	RCV000683773.1;VCV000564284.1	large
chr16	15227595	18105104	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17977028	Likely pathogenic	RCV002280695.1;VCV001703607.1	large
chr16	15284555	18298783	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15160820	Pathogenic	RCV000754174.1;VCV000545190.1	large
chr16	15322917	16299935	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15159756	Pathogenic	RCV000754175.1;VCV000545191.1	medium
chr16	15327967	16462785	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254247	Likely pathogenic	RCV001259250.1;VCV000980074.1	large
chr16	15334641	16239658	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329609	Likely pathogenic	RCV002472543.1;VCV001807737.1	medium
chr16	15368455	17477798	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326330	Likely pathogenic	RCV002292935.4;VCV001711419.5	large
chr16	15369672	18440451	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326331	Likely pathogenic	RCV002292936.4;VCV001711420.5	large
chr16	15380252	16203697	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15160822	Pathogenic	RCV000754177.1;VCV000545193.1	medium
chr16	15392859	16434468	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16207265	Likely pathogenic	RCV001006780.3;VCV000815805.3	large
chr16	15392859	16755971	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16255268	Likely pathogenic	RCV001259259.2;VCV000980083.2	large
chr16	15392859	18078025	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254252	Likely pathogenic	RCV001259257.2;VCV000980081.2	large
chr16	15392860	16242369	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330290	Likely pathogenic	RCV002474550.1;VCV001808705.1	medium
chr16	15403257	16203888	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16736608	Pathogenic	RCV001291950.1;VCV000997049.1	medium
chr16	15403987	18070938	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15755697	Pathogenic	RCV000790572.1;VCV000638104.1	large
chr16	15409997	18178209	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15153068	Likely pathogenic	RCV000598971.2;VCV000503581.2	large
chr16	15420349	18095275	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152409	Likely pathogenic	RCV000683781.2;VCV000564292.2	large
chr16	15420350	15769154	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330471	Likely pathogenic	RCV002474731.1;VCV001808886.1	medium
chr16	15420350	16220700	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330863	Likely pathogenic	RCV002472724.1;VCV001807918.1	medium
chr16	15420350	16231282	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329608	Likely pathogenic	RCV002472542.1;VCV001807736.1	medium
chr16	15420350	16242174	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329616	Likely pathogenic	RCV002472550.1;VCV001807744.1	medium
chr16	15420350	16242369	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330261	Likely pathogenic	RCV002474521.1;VCV001808676.1	medium
chr16	15420350	16445835	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330311	Likely pathogenic	RCV002474571.1;VCV001808726.1	large
chr16	15420535	16220819	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330862	Likely pathogenic	RCV002472723.1;VCV001807917.1	medium
chr16	15420672	16166868	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330956	Likely pathogenic	RCV002472817.1;VCV001808011.1	medium
chr16	15420767	16240478	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254251	Likely pathogenic	RCV001259254.2;VCV000980078.2	medium
chr16	15462244	18220223	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16091747	Likely pathogenic	RCV000856643.2;VCV000666445.2	large
chr16	16182956	16198452	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973960	Likely pathogenic	RCV002047700.2;VCV001504051.2	medium
chr16	21789140	22289088	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145446	Likely pathogenic	RCV000754179.2;VCV000545195.1	medium
chr16	21781803	22289088	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145205	Likely pathogenic	RCV000754180.2;VCV000545196.1	medium
chr16	23877990	23882583	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15149845	Likely pathogenic	RCV000495500.2;VCV000430694.3	medium
chr16	23879479	23889811	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18830921	Likely pathogenic	RCV003236286.1;VCV002506055.1	medium
chr16	23883662	23883830	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15154225	Likely pathogenic	RCV000708075.6;VCV000583812.6	medium
chr16	23883821	23897169	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17173181	Pathogenic	RCV001420929.1;VCV001098824.1	medium
chr16	23885577	23899262	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955486	Pathogenic	RCV001031018.2;VCV000830180.2	medium
chr16	23888600	23888601	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326533	Pathogenic	RCV002326110.1;VCV001727770.1	small
chr16	23889802	23889909	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15154206	Likely pathogenic	RCV000707904.7;VCV000583613.7	medium
chr16	23889812	23889899	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15146918	Likely pathogenic	RCV000196349.2;VCV000216008.2	medium
chr16	23897160	23899912	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214022	Likely pathogenic	RCV001032494.4;VCV000831972.4	medium
chr16	23897164	23902211	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172146	Likely pathogenic	RCV001377818.6;VCV001066739.6	medium
chr16	29094857	29313271	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16215261	Likely pathogenic	RCV001194555.1;VCV000929355.1	medium
chr16	29102700	29316065	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639476	Likely pathogenic	RCV000184079.2;VCV000202225.3	medium
chr16	29148007	29258019	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15774418	Pathogenic	RCV000845884.2;VCV000685176.2	medium
chr16	29329999	30468868	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15124519	Pathogenic	RCV000239797.1;VCV000253490.1	large
chr16	29329999	30470551	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15139382	Pathogenic	RCV000448328.3;VCV000395586.3	large
chr16	29329999	30470602	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15124261	Pathogenic	RCV000240123.1;VCV000253525.1	large
chr16	29452035	30463829	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131816	Likely pathogenic	RCV000054364.12;VCV000033024.3	large
chr16	29508579	30463829	2	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132526;nssv15139692	Pathogenic	RCV000050652.9;VCV000032947.3;RCV000148125.4;VCV000160880.2	medium
chr16	29600154	30463854	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15135249	Pathogenic	RCV000136065.4;VCV000146827.2	medium
chr16	29654530	30450498	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16253946	Pathogenic	RCV001258617.1;VCV000979441.1	medium
chr16	29672769	30492288	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639500	Likely pathogenic	RCV000208728.2;VCV000223115.2	medium
chr16	29692134	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15141082	Likely pathogenic	RCV000510272.2;VCV000443076.2	medium
chr16	29692166	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15143193	Likely pathogenic	RCV000511586.2;VCV000442090.2	medium
chr16	29722804	30468014	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15133251	Pathogenic	RCV000054255.7;VCV000060374.4	medium
chr16	29735374	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955813	Pathogenic	RCV001801184.1;VCV001330167.1	medium
chr16	29748528	30470602	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15135519	Likely pathogenic	RCV000138440.5;VCV000149422.2	medium
chr16	29788177	30473319	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18842050	Pathogenic	RCV003329525.1;VCV002580320.1	medium
chr16	29788411	30450498	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15138260	Likely pathogenic	RCV000142063.5;VCV000153808.2	medium
chr16	29788411	30465110	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15139444	Likely pathogenic	RCV000141993.4;VCV000153698.2	medium
chr16	29788411	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15141465	Likely pathogenic	RCV000510455.2;VCV000442896.2	medium
chr16	29788412	30465157	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639917	Likely pathogenic	RCV000208737.2;VCV000223113.2	medium
chr16	29797008	30377988	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15755152	Likely pathogenic	RCV000787386.2;VCV000635880.2	medium
chr16	29835954	30469542	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145448	Pathogenic	RCV000754185.1;VCV000545201.1	medium
chr16	29838014	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152414	Pathogenic	RCV000683811.2;VCV000564322.2	medium
chr16	29838015	30465110	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15138368	Likely pathogenic	RCV000142335.4;VCV000154250.2	medium
chr16	29838015	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330057	Pathogenic	RCV002473789.1;VCV001808472.1	medium
chr16	29842192	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15151286	Likely pathogenic	RCV000512126.2;VCV000443147.2	medium
chr16	29842193	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15150822	Likely pathogenic	RCV000512481.2;VCV000443067.2	medium
chr16	29848480	30471861	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15133023	Pathogenic	RCV000054369.7;VCV000060465.4	medium
chr16	29850739	30450498	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15150386	Likely pathogenic	RCV000511833.2;VCV000442617.2	medium
chr16	29850739	30465110	2	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15142068;nssv15152415	Likely pathogenic;Pathogenic	RCV000511005.2;VCV000442968.2;RCV000683814.4;VCV000564325.4	medium
chr16	29850739	30492288	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15139286	Likely pathogenic	RCV000143431.5;VCV000155364.2	medium
